validation_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
729.5829467773438,331.88273763656616,False,1,f17a8e96,2023-09-06_01-07-33,1693962453,331.88273763656616,8212,ip-172-31-38-240,172.31.38.240,331.88273763656616,1
725.3910522460938,323.14677000045776,False,2,f17a8e96,2023-09-06_01-12-56,1693962776,655.0295076370239,8212,ip-172-31-38-240,172.31.38.240,655.0295076370239,2
724.2064208984375,323.3533926010132,False,3,f17a8e96,2023-09-06_01-18-19,1693963099,978.3829002380371,8212,ip-172-31-38-240,172.31.38.240,978.3829002380371,3
723.2869873046875,317.64835929870605,False,4,f17a8e96,2023-09-06_01-23-37,1693963417,1296.0312595367432,8212,ip-172-31-38-240,172.31.38.240,1296.0312595367432,4
722.9921264648438,322.2995843887329,False,5,f17a8e96,2023-09-06_01-28-59,1693963739,1618.330843925476,8212,ip-172-31-38-240,172.31.38.240,1618.330843925476,5
722.6554565429688,327.53023409843445,False,6,f17a8e96,2023-09-06_01-34-27,1693964067,1945.8610780239105,8212,ip-172-31-38-240,172.31.38.240,1945.8610780239105,6
722.58203125,321.5482964515686,False,7,f17a8e96,2023-09-06_01-39-48,1693964388,2267.409374475479,8212,ip-172-31-38-240,172.31.38.240,2267.409374475479,7
722.2482299804688,323.6069767475128,False,8,f17a8e96,2023-09-06_01-45-12,1693964712,2591.016351222992,8212,ip-172-31-38-240,172.31.38.240,2591.016351222992,8
722.49169921875,324.9302272796631,False,9,f17a8e96,2023-09-06_01-50-37,1693965037,2915.946578502655,8212,ip-172-31-38-240,172.31.38.240,2915.946578502655,9
722.49853515625,326.10907006263733,False,10,f17a8e96,2023-09-06_01-56-03,1693965363,3242.0556485652924,8212,ip-172-31-38-240,172.31.38.240,3242.0556485652924,10
722.7479248046875,334.201562166214,False,11,f17a8e96,2023-09-06_02-01-37,1693965697,3576.2572107315063,8212,ip-172-31-38-240,172.31.38.240,3576.2572107315063,11
722.68798828125,325.2883677482605,False,12,f17a8e96,2023-09-06_02-07-02,1693966022,3901.545578479767,8212,ip-172-31-38-240,172.31.38.240,3901.545578479767,12
722.9024047851562,320.42406153678894,False,13,f17a8e96,2023-09-06_02-12-23,1693966343,4221.969640016556,8212,ip-172-31-38-240,172.31.38.240,4221.969640016556,13
723.0926513671875,320.37810802459717,False,14,f17a8e96,2023-09-06_02-17-43,1693966663,4542.347748041153,8212,ip-172-31-38-240,172.31.38.240,4542.347748041153,14
723.281494140625,326.5757052898407,False,15,f17a8e96,2023-09-06_02-23-10,1693966990,4868.923453330994,8212,ip-172-31-38-240,172.31.38.240,4868.923453330994,15
723.307373046875,330.80086064338684,False,16,f17a8e96,2023-09-06_02-28-41,1693967321,5199.7243139743805,8212,ip-172-31-38-240,172.31.38.240,5199.7243139743805,16
723.2979736328125,324.00465846061707,False,17,f17a8e96,2023-09-06_02-34-05,1693967645,5523.728972434998,8212,ip-172-31-38-240,172.31.38.240,5523.728972434998,17
723.48291015625,321.68348360061646,False,18,f17a8e96,2023-09-06_02-39-26,1693967966,5845.412456035614,8212,ip-172-31-38-240,172.31.38.240,5845.412456035614,18
723.75634765625,328.7622950077057,False,19,f17a8e96,2023-09-06_02-44-55,1693968295,6174.17475104332,8212,ip-172-31-38-240,172.31.38.240,6174.17475104332,19
723.9561157226562,321.36777091026306,False,20,f17a8e96,2023-09-06_02-50-16,1693968616,6495.542521953583,8212,ip-172-31-38-240,172.31.38.240,6495.542521953583,20
724.1875,327.727192401886,False,21,f17a8e96,2023-09-06_02-55-44,1693968944,6823.269714355469,8212,ip-172-31-38-240,172.31.38.240,6823.269714355469,21
724.5386962890625,325.3455374240875,False,22,f17a8e96,2023-09-06_03-01-09,1693969269,7148.615251779556,8212,ip-172-31-38-240,172.31.38.240,7148.615251779556,22
724.6328125,323.2444226741791,False,23,f17a8e96,2023-09-06_03-06-33,1693969593,7471.859674453735,8212,ip-172-31-38-240,172.31.38.240,7471.859674453735,23
724.804443359375,320.7906994819641,False,24,f17a8e96,2023-09-06_03-11-53,1693969913,7792.6503739356995,8212,ip-172-31-38-240,172.31.38.240,7792.6503739356995,24
724.8858642578125,319.8861286640167,False,25,f17a8e96,2023-09-06_03-17-13,1693970233,8112.536502599716,8212,ip-172-31-38-240,172.31.38.240,8112.536502599716,25
725.1956787109375,319.79274010658264,False,26,f17a8e96,2023-09-06_03-22-33,1693970553,8432.329242706299,8212,ip-172-31-38-240,172.31.38.240,8432.329242706299,26
725.26318359375,321.6116499900818,False,27,f17a8e96,2023-09-06_03-27-55,1693970875,8753.94089269638,8212,ip-172-31-38-240,172.31.38.240,8753.94089269638,27
725.5289306640625,321.5341651439667,False,28,f17a8e96,2023-09-06_03-33-16,1693971196,9075.475057840347,8212,ip-172-31-38-240,172.31.38.240,9075.475057840347,28
725.9284057617188,321.6752862930298,False,29,f17a8e96,2023-09-06_03-38-38,1693971518,9397.150344133377,8212,ip-172-31-38-240,172.31.38.240,9397.150344133377,29
726.1614379882812,320.4244575500488,False,30,f17a8e96,2023-09-06_03-43-58,1693971838,9717.574801683426,8212,ip-172-31-38-240,172.31.38.240,9717.574801683426,30
726.12158203125,323.0589179992676,False,31,f17a8e96,2023-09-06_03-49-21,1693972161,10040.633719682693,8212,ip-172-31-38-240,172.31.38.240,10040.633719682693,31
726.2254638671875,319.88806796073914,True,32,f17a8e96,2023-09-06_03-54-41,1693972481,10360.521787643433,8212,ip-172-31-38-240,172.31.38.240,10360.521787643433,32
