validation_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
714.3228149414062,336.9655714035034,False,1,9dfa0823,2023-08-17_21-31-23,1692307883,336.9655714035034,163219,ip-172-31-38-240,172.31.38.240,336.9655714035034,1
708.59130859375,330.9508557319641,False,2,9dfa0823,2023-08-17_21-36-54,1692308214,667.9164271354675,163219,ip-172-31-38-240,172.31.38.240,667.9164271354675,2
707.1966552734375,328.9453954696655,False,3,9dfa0823,2023-08-17_21-42-23,1692308543,996.861822605133,163219,ip-172-31-38-240,172.31.38.240,996.861822605133,3
706.363525390625,335.5027844905853,False,4,9dfa0823,2023-08-17_21-47-58,1692308878,1332.3646070957184,163219,ip-172-31-38-240,172.31.38.240,1332.3646070957184,4
706.4959716796875,334.0881745815277,False,5,9dfa0823,2023-08-17_21-53-32,1692309212,1666.452781677246,163219,ip-172-31-38-240,172.31.38.240,1666.452781677246,5
705.8847045898438,326.9562258720398,False,6,9dfa0823,2023-08-17_21-58-59,1692309539,1993.409007549286,163219,ip-172-31-38-240,172.31.38.240,1993.409007549286,6
705.2218627929688,330.9169385433197,False,7,9dfa0823,2023-08-17_22-04-30,1692309870,2324.3259460926056,163219,ip-172-31-38-240,172.31.38.240,2324.3259460926056,7
705.4793701171875,328.892560005188,False,8,9dfa0823,2023-08-17_22-09-59,1692310199,2653.2185060977936,163219,ip-172-31-38-240,172.31.38.240,2653.2185060977936,8
705.6098022460938,329.4707498550415,False,9,9dfa0823,2023-08-17_22-15-28,1692310528,2982.689255952835,163219,ip-172-31-38-240,172.31.38.240,2982.689255952835,9
705.7161865234375,330.1692764759064,False,10,9dfa0823,2023-08-17_22-20-59,1692310859,3312.8585324287415,163219,ip-172-31-38-240,172.31.38.240,3312.8585324287415,10
705.5986328125,331.4252848625183,False,11,9dfa0823,2023-08-17_22-26-30,1692311190,3644.2838172912598,163219,ip-172-31-38-240,172.31.38.240,3644.2838172912598,11
706.1653442382812,329.40988540649414,False,12,9dfa0823,2023-08-17_22-31-59,1692311519,3973.693702697754,163219,ip-172-31-38-240,172.31.38.240,3973.693702697754,12
706.5880126953125,331.80288100242615,False,13,9dfa0823,2023-08-17_22-37-31,1692311851,4305.49658370018,163219,ip-172-31-38-240,172.31.38.240,4305.49658370018,13
706.6091918945312,329.32209491729736,False,14,9dfa0823,2023-08-17_22-43-01,1692312181,4634.818678617477,163219,ip-172-31-38-240,172.31.38.240,4634.818678617477,14
706.6958618164062,331.85306310653687,False,15,9dfa0823,2023-08-17_22-48-32,1692312512,4966.671741724014,163219,ip-172-31-38-240,172.31.38.240,4966.671741724014,15
706.9022216796875,333.12127804756165,False,16,9dfa0823,2023-08-17_22-54-06,1692312846,5299.793019771576,163219,ip-172-31-38-240,172.31.38.240,5299.793019771576,16
707.2442626953125,336.8913505077362,False,17,9dfa0823,2023-08-17_22-59-42,1692313182,5636.684370279312,163219,ip-172-31-38-240,172.31.38.240,5636.684370279312,17
707.6029052734375,335.6175322532654,False,18,9dfa0823,2023-08-17_23-05-18,1692313518,5972.3019025325775,163219,ip-172-31-38-240,172.31.38.240,5972.3019025325775,18
707.8309326171875,331.932914018631,False,19,9dfa0823,2023-08-17_23-10-50,1692313850,6304.2348165512085,163219,ip-172-31-38-240,172.31.38.240,6304.2348165512085,19
708.2379760742188,331.977267742157,False,20,9dfa0823,2023-08-17_23-16-22,1692314182,6636.2120842933655,163219,ip-172-31-38-240,172.31.38.240,6636.2120842933655,20
708.7279052734375,329.15416169166565,False,21,9dfa0823,2023-08-17_23-21-51,1692314511,6965.366245985031,163219,ip-172-31-38-240,172.31.38.240,6965.366245985031,21
708.9334716796875,333.0549159049988,False,22,9dfa0823,2023-08-17_23-27-24,1692314844,7298.42116189003,163219,ip-172-31-38-240,172.31.38.240,7298.42116189003,22
709.426025390625,332.96959924697876,False,23,9dfa0823,2023-08-17_23-32-57,1692315177,7631.390761137009,163219,ip-172-31-38-240,172.31.38.240,7631.390761137009,23
709.5733642578125,325.21672081947327,False,24,9dfa0823,2023-08-17_23-38-22,1692315502,7956.607481956482,163219,ip-172-31-38-240,172.31.38.240,7956.607481956482,24
709.6917724609375,328.27412939071655,False,25,9dfa0823,2023-08-17_23-43-51,1692315831,8284.881611347198,163219,ip-172-31-38-240,172.31.38.240,8284.881611347198,25
710.1072387695312,326.9404556751251,False,26,9dfa0823,2023-08-17_23-49-18,1692316158,8611.822067022324,163219,ip-172-31-38-240,172.31.38.240,8611.822067022324,26
710.5426635742188,328.0112853050232,False,27,9dfa0823,2023-08-17_23-54-46,1692316486,8939.833352327347,163219,ip-172-31-38-240,172.31.38.240,8939.833352327347,27
710.8198852539062,329.3627758026123,False,28,9dfa0823,2023-08-18_00-00-15,1692316815,9269.19612812996,163219,ip-172-31-38-240,172.31.38.240,9269.19612812996,28
711.2319946289062,332.9053273200989,False,29,9dfa0823,2023-08-18_00-05-48,1692317148,9602.101455450058,163219,ip-172-31-38-240,172.31.38.240,9602.101455450058,29
711.3297119140625,330.108514547348,False,30,9dfa0823,2023-08-18_00-11-18,1692317478,9932.209969997406,163219,ip-172-31-38-240,172.31.38.240,9932.209969997406,30
711.90673828125,332.39247155189514,False,31,9dfa0823,2023-08-18_00-16-50,1692317810,10264.602441549301,163219,ip-172-31-38-240,172.31.38.240,10264.602441549301,31
712.0740966796875,332.3193392753601,True,32,9dfa0823,2023-08-18_00-22-23,1692318143,10596.921780824661,163219,ip-172-31-38-240,172.31.38.240,10596.921780824661,32
