validation_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1403.569580078125,6.1118879318237305,False,1,11745aa2,2023-08-17_16-21-21,1692289281,6.1118879318237305,151600,ip-172-31-38-240,172.31.38.240,6.1118879318237305,1
1028.2918701171875,3.112964153289795,False,2,11745aa2,2023-08-17_16-21-24,1692289284,9.224852085113525,151600,ip-172-31-38-240,172.31.38.240,9.224852085113525,2
971.0850830078125,3.1048450469970703,False,3,11745aa2,2023-08-17_16-21-27,1692289287,12.329697132110596,151600,ip-172-31-38-240,172.31.38.240,12.329697132110596,3
943.1995849609375,3.1953656673431396,False,4,11745aa2,2023-08-17_16-21-31,1692289291,15.525062799453735,151600,ip-172-31-38-240,172.31.38.240,15.525062799453735,4
922.5272216796875,3.2037525177001953,False,5,11745aa2,2023-08-17_16-21-34,1692289294,18.72881531715393,151600,ip-172-31-38-240,172.31.38.240,18.72881531715393,5
908.8242797851562,3.1902055740356445,False,6,11745aa2,2023-08-17_16-21-37,1692289297,21.919020891189575,151600,ip-172-31-38-240,172.31.38.240,21.919020891189575,6
897.98583984375,3.2875397205352783,False,7,11745aa2,2023-08-17_16-21-40,1692289300,25.206560611724854,151600,ip-172-31-38-240,172.31.38.240,25.206560611724854,7
889.03955078125,3.2219398021698,False,8,11745aa2,2023-08-17_16-21-43,1692289303,28.428500413894653,151600,ip-172-31-38-240,172.31.38.240,28.428500413894653,8
882.498046875,3.25927472114563,False,9,11745aa2,2023-08-17_16-21-47,1692289307,31.687775135040283,151600,ip-172-31-38-240,172.31.38.240,31.687775135040283,9
877.13037109375,3.1045005321502686,False,10,11745aa2,2023-08-17_16-21-50,1692289310,34.79227566719055,151600,ip-172-31-38-240,172.31.38.240,34.79227566719055,10
872.1104125976562,3.1072475910186768,False,11,11745aa2,2023-08-17_16-21-53,1692289313,37.89952325820923,151600,ip-172-31-38-240,172.31.38.240,37.89952325820923,11
867.96435546875,3.1056137084960938,False,12,11745aa2,2023-08-17_16-21-56,1692289316,41.00513696670532,151600,ip-172-31-38-240,172.31.38.240,41.00513696670532,12
863.1824340820312,3.1158254146575928,False,13,11745aa2,2023-08-17_16-21-59,1692289319,44.120962381362915,151600,ip-172-31-38-240,172.31.38.240,44.120962381362915,13
859.9722290039062,3.154122829437256,False,14,11745aa2,2023-08-17_16-22-02,1692289322,47.27508521080017,151600,ip-172-31-38-240,172.31.38.240,47.27508521080017,14
855.8229370117188,3.2241640090942383,False,15,11745aa2,2023-08-17_16-22-05,1692289325,50.49924921989441,151600,ip-172-31-38-240,172.31.38.240,50.49924921989441,15
852.6632690429688,3.1431593894958496,False,16,11745aa2,2023-08-17_16-22-09,1692289329,53.64240860939026,151600,ip-172-31-38-240,172.31.38.240,53.64240860939026,16
851.2865600585938,3.1727325916290283,False,17,11745aa2,2023-08-17_16-22-12,1692289332,56.81514120101929,151600,ip-172-31-38-240,172.31.38.240,56.81514120101929,17
848.2789306640625,3.1262600421905518,False,18,11745aa2,2023-08-17_16-22-15,1692289335,59.94140124320984,151600,ip-172-31-38-240,172.31.38.240,59.94140124320984,18
844.92236328125,3.128201723098755,False,19,11745aa2,2023-08-17_16-22-18,1692289338,63.069602966308594,151600,ip-172-31-38-240,172.31.38.240,63.069602966308594,19
842.679931640625,3.142589807510376,False,20,11745aa2,2023-08-17_16-22-21,1692289341,66.21219277381897,151600,ip-172-31-38-240,172.31.38.240,66.21219277381897,20
840.246826171875,3.2790517807006836,False,21,11745aa2,2023-08-17_16-22-24,1692289344,69.49124455451965,151600,ip-172-31-38-240,172.31.38.240,69.49124455451965,21
838.4454345703125,3.11722469329834,False,22,11745aa2,2023-08-17_16-22-28,1692289348,72.608469247818,151600,ip-172-31-38-240,172.31.38.240,72.608469247818,22
836.9642944335938,3.121919631958008,False,23,11745aa2,2023-08-17_16-22-31,1692289351,75.730388879776,151600,ip-172-31-38-240,172.31.38.240,75.730388879776,23
835.27197265625,3.1229536533355713,False,24,11745aa2,2023-08-17_16-22-34,1692289354,78.85334253311157,151600,ip-172-31-38-240,172.31.38.240,78.85334253311157,24
834.12646484375,3.119035482406616,False,25,11745aa2,2023-08-17_16-22-37,1692289357,81.97237801551819,151600,ip-172-31-38-240,172.31.38.240,81.97237801551819,25
831.4745483398438,3.1296069622039795,False,26,11745aa2,2023-08-17_16-22-40,1692289360,85.10198497772217,151600,ip-172-31-38-240,172.31.38.240,85.10198497772217,26
830.2401123046875,3.4149184226989746,False,27,11745aa2,2023-08-17_16-22-43,1692289363,88.51690340042114,151600,ip-172-31-38-240,172.31.38.240,88.51690340042114,27
828.6406860351562,3.248814582824707,False,28,11745aa2,2023-08-17_16-22-47,1692289367,91.76571798324585,151600,ip-172-31-38-240,172.31.38.240,91.76571798324585,28
828.038818359375,3.128159284591675,False,29,11745aa2,2023-08-17_16-22-50,1692289370,94.89387726783752,151600,ip-172-31-38-240,172.31.38.240,94.89387726783752,29
825.9385986328125,3.188239097595215,False,30,11745aa2,2023-08-17_16-22-53,1692289373,98.08211636543274,151600,ip-172-31-38-240,172.31.38.240,98.08211636543274,30
825.0571899414062,3.1429898738861084,False,31,11745aa2,2023-08-17_16-22-56,1692289376,101.22510623931885,151600,ip-172-31-38-240,172.31.38.240,101.22510623931885,31
823.7352905273438,3.1681392192840576,False,32,11745aa2,2023-08-17_16-22-59,1692289379,104.3932454586029,151600,ip-172-31-38-240,172.31.38.240,104.3932454586029,32
822.1702880859375,3.1876235008239746,False,33,11745aa2,2023-08-17_16-23-03,1692289383,107.58086895942688,151600,ip-172-31-38-240,172.31.38.240,107.58086895942688,33
821.0543212890625,3.181398391723633,False,34,11745aa2,2023-08-17_16-23-06,1692289386,110.76226735115051,151600,ip-172-31-38-240,172.31.38.240,110.76226735115051,34
820.6994018554688,3.2218124866485596,False,35,11745aa2,2023-08-17_16-23-09,1692289389,113.98407983779907,151600,ip-172-31-38-240,172.31.38.240,113.98407983779907,35
819.2703857421875,3.1552491188049316,False,36,11745aa2,2023-08-17_16-23-12,1692289392,117.139328956604,151600,ip-172-31-38-240,172.31.38.240,117.139328956604,36
819.0601196289062,3.2375311851501465,False,37,11745aa2,2023-08-17_16-23-15,1692289395,120.37686014175415,151600,ip-172-31-38-240,172.31.38.240,120.37686014175415,37
819.0230712890625,3.2289748191833496,False,38,11745aa2,2023-08-17_16-23-19,1692289399,123.6058349609375,151600,ip-172-31-38-240,172.31.38.240,123.6058349609375,38
816.7737426757812,3.1432178020477295,False,39,11745aa2,2023-08-17_16-23-22,1692289402,126.74905276298523,151600,ip-172-31-38-240,172.31.38.240,126.74905276298523,39
816.9906616210938,3.1232097148895264,False,40,11745aa2,2023-08-17_16-23-25,1692289405,129.87226247787476,151600,ip-172-31-38-240,172.31.38.240,129.87226247787476,40
815.17431640625,3.1213817596435547,False,41,11745aa2,2023-08-17_16-23-28,1692289408,132.9936442375183,151600,ip-172-31-38-240,172.31.38.240,132.9936442375183,41
814.2407836914062,3.1303417682647705,False,42,11745aa2,2023-08-17_16-23-31,1692289411,136.12398600578308,151600,ip-172-31-38-240,172.31.38.240,136.12398600578308,42
813.4976196289062,3.1400671005249023,False,43,11745aa2,2023-08-17_16-23-34,1692289414,139.26405310630798,151600,ip-172-31-38-240,172.31.38.240,139.26405310630798,43
813.8875732421875,3.1271708011627197,False,44,11745aa2,2023-08-17_16-23-37,1692289417,142.3912239074707,151600,ip-172-31-38-240,172.31.38.240,142.3912239074707,44
812.9138793945312,3.152784585952759,False,45,11745aa2,2023-08-17_16-23-41,1692289421,145.54400849342346,151600,ip-172-31-38-240,172.31.38.240,145.54400849342346,45
811.4317016601562,3.2211904525756836,False,46,11745aa2,2023-08-17_16-23-44,1692289424,148.76519894599915,151600,ip-172-31-38-240,172.31.38.240,148.76519894599915,46
810.9404907226562,3.51017689704895,False,47,11745aa2,2023-08-17_16-23-47,1692289427,152.2753758430481,151600,ip-172-31-38-240,172.31.38.240,152.2753758430481,47
810.389404296875,3.1603827476501465,False,48,11745aa2,2023-08-17_16-23-50,1692289430,155.43575859069824,151600,ip-172-31-38-240,172.31.38.240,155.43575859069824,48
809.5392456054688,3.131659984588623,False,49,11745aa2,2023-08-17_16-23-54,1692289434,158.56741857528687,151600,ip-172-31-38-240,172.31.38.240,158.56741857528687,49
809.1282958984375,3.137503147125244,False,50,11745aa2,2023-08-17_16-23-57,1692289437,161.7049217224121,151600,ip-172-31-38-240,172.31.38.240,161.7049217224121,50
